Year,Month,Station_Code,Station_Name,Latitude,Longitude,NDVI
2020,11,423,구로,37.49328,126.82629,0.074931994
2020,11,424,강북,37.63801,127.00981,0.061763
2020,11,425,남현,37.46347,126.98154,0.113316864
2020,11,509,관악,37.45284,126.95015,0.09992811
2020,11,510,영등포,37.52706,126.90705,0.08701582
2020,11,889,현충원,37.50036,126.97652,0.087518774
2017,6,400,강남,37.4982,127.08162,0.19189155
2017,6,401,서초,37.48462,127.02601,0.20191444
2017,6,402,강동,37.55556,127.14498,0.1456865
2017,6,403,송파,37.51151,127.0967,0.10817942
2017,6,404,강서,37.5739,126.82953,0.111618124
2017,6,405,양천,37.52823,126.87937,0.11217045
2017,6,406,도봉,37.66557,127.03042,0.2730727
2017,6,407,노원,37.62186,127.09192,0.17278324
2017,6,408,동대문,37.58463,127.06036,0.13193558
2017,6,409,중랑,37.58551,127.08682,0.08669173
2017,6,410,기상청,37.4933,126.91746,0.16795452
2017,6,411,마포,37.55165,126.92915,0.2193471
2017,6,412,서대문,37.57047,126.94078,0.288749
2017,6,413,광진,37.53344,127.08601,0.21583447
2017,6,414,성북,37.61134,126.99981,0.1263707
2017,6,415,용산,37.51955,126.97629,0.19759254
2017,6,416,은평,37.64647,126.94273,0.031444725
2017,6,417,금천,37.46551,126.90016,0.14073777
2017,6,418,한강,37.52489,126.93904,0.03785834
2017,6,419,중구,37.55236,126.98736,0.25259823
2017,6,421,성동,37.54721,127.03885,0.106286205
2017,6,422,북악산,37.60344,126.98437,0.19427189
2017,6,423,구로,37.49328,126.82629,0.17771883
2017,6,424,강북,37.63801,127.00981,0.2392743
2017,6,425,남현,37.46347,126.98154,0.018454148
2017,6,509,관악,37.45284,126.95015,0.062648214
2017,6,510,영등포,37.52706,126.90705,0.14584497
2017,6,889,현충원,37.50036,126.97652,0.25169098
2020,10,400,강남,37.4982,127.08162,0.12046749
2020,10,401,서초,37.48462,127.02601,0.2210272
2020,10,402,강동,37.55556,127.14498,0.09015251
2020,10,403,송파,37.51151,127.0967,0.08846376
2020,10,404,강서,37.5739,126.82953,0.15880828
2020,10,405,양천,37.52823,126.87937,0.11364939
2020,10,406,도봉,37.66557,127.03042,0.28116378
2020,10,407,노원,37.62186,127.09192,0.22727273
2020,10,408,동대문,37.58463,127.06036,0.13199754
2020,10,409,중랑,37.58551,127.08682,0.09179131
2020,10,410,기상청,37.4933,126.91746,0.16685556
2020,10,411,마포,37.55165,126.92915,0.08280322
2020,10,412,서대문,37.57047,126.94078,0.3198733
2020,10,413,광진,37.53344,127.08601,0.23995522
2020,10,414,성북,37.61134,126.99981,0.1309443
2020,10,415,용산,37.51955,126.97629,0.17742138
2020,10,416,은평,37.64647,126.94273,0.12958606
2020,10,417,금천,37.46551,126.90016,0.1453301
2020,10,418,한강,37.52489,126.93904,0.01613835
2020,10,419,중구,37.55236,126.98736,0.22544387
2020,10,421,성동,37.54721,127.03885,0.085224494
2020,10,422,북악산,37.60344,126.98437,0.1362321
2020,10,423,구로,37.49328,126.82629,0.17582662
2020,10,424,강북,37.63801,127.00981,0.15806887
2020,10,425,남현,37.46347,126.98154,0.250093
2020,10,509,관악,37.45284,126.95015,0.18854691
2020,10,510,영등포,37.52706,126.90705,0.1521222
2020,10,889,현충원,37.50036,126.97652,0.24675524
2016,11,400,강남,37.4982,127.08162,0.14792304
2016,11,401,서초,37.48462,127.02601,0.13815702
2016,11,402,강동,37.55556,127.14498,0.12764448
2016,11,403,송파,37.51151,127.0967,0.039156035
2016,11,404,강서,37.5739,126.82953,0.111540206
2016,11,405,양천,37.52823,126.87937,0.08490297
2016,11,406,도봉,37.66557,127.03042,0.0908482
2016,11,407,노원,37.62186,127.09192,0.13099115
2016,11,408,동대문,37.58463,127.06036,0.09087704
2016,11,409,중랑,37.58551,127.08682,0.03970622
2016,11,410,기상청,37.4933,126.91746,0.084940806
2016,11,411,마포,37.55165,126.92915,0.15146554
2016,11,412,서대문,37.57047,126.94078,0.179329
2016,11,413,광진,37.53344,127.08601,0.12744397
2016,11,414,성북,37.61134,126.99981,0.11670641
2016,11,415,용산,37.51955,126.97629,0.10455924
2016,11,416,은평,37.64647,126.94273,0.05306939
2016,11,417,금천,37.46551,126.90016,0.060782723
2016,11,418,한강,37.52489,126.93904,0.026994549
2016,11,419,중구,37.55236,126.98736,0.08293913
2016,11,421,성동,37.54721,127.03885,0.05504167
2016,11,422,북악산,37.60344,126.98437,0.113079816
2016,11,423,구로,37.49328,126.82629,0.09529507
2016,11,424,강북,37.63801,127.00981,0.1377522
2016,11,425,남현,37.46347,126.98154,0.16658944
2016,11,509,관악,37.45284,126.95015,0.05903235
2016,11,510,영등포,37.52706,126.90705,0.12343928
2016,11,889,현충원,37.50036,126.97652,0.16174322
2024,4,400,강남,37.4982,127.08162,0.13885197
2024,4,401,서초,37.48462,127.02601,0.16323169
2024,4,402,강동,37.55556,127.14498,0.078509755
2024,4,403,송파,37.51151,127.0967,0.07045691
2024,4,404,강서,37.5739,126.82953,0.0630231
2024,4,405,양천,37.52823,126.87937,0.10126377
2024,4,406,도봉,37.66557,127.03042,0.11431397
2024,4,407,노원,37.62186,127.09192,0.10504007
2024,4,408,동대문,37.58463,127.06036,0.100724384
2024,4,409,중랑,37.58551,127.08682,0.061811645
2024,4,410,기상청,37.4933,126.91746,0.10685015
2024,4,411,마포,37.55165,126.92915,0.13972451
2024,4,412,서대문,37.57047,126.94078,0.1859543
2024,4,413,광진,37.53344,127.08601,0.13422464
2024,4,414,성북,37.61134,126.99981,0.078238435
2024,4,415,용산,37.51955,126.97629,0.11836212
2024,4,416,은평,37.64647,126.94273,0.10315504
2024,4,417,금천,37.46551,126.90016,0.1015448
2024,4,418,한강,37.52489,126.93904,0.03791507
2024,4,419,중구,37.55236,126.98736,0.072648086
2024,4,421,성동,37.54721,127.03885,0.07013657
2024,4,422,북악산,37.60344,126.98437,0.08824867
2024,4,423,구로,37.49328,126.82629,0.091951355
2024,4,424,강북,37.63801,127.00981,0.12839848
2024,4,425,남현,37.46347,126.98154,0.15113646
2024,4,509,관악,37.45284,126.95015,0.1289013
2024,4,510,영등포,37.52706,126.90705,0.0925694
2024,4,889,현충원,37.50036,126.97652,0.12229611
2013,10,402,강동,37.55556,127.14498,0.14323585
2015,9,400,강남,37.4982,127.08162,0.17748052
2015,9,401,서초,37.48462,127.02601,0.2121859
2015,9,402,강동,37.55556,127.14498,0.16621757
2015,9,403,송파,37.51151,127.0967,0.0783688
2015,9,404,강서,37.5739,126.82953,0.15109314
2015,9,405,양천,37.52823,126.87937,0.09810351
2015,9,406,도봉,37.66557,127.03042,0.24320914
2015,9,407,노원,37.62186,127.09192,0.2
2015,9,408,동대문,37.58463,127.06036,0.12553737
2015,9,409,중랑,37.58551,127.08682,0.08312183
2015,9,410,기상청,37.4933,126.91746,0.14383422
2015,9,411,마포,37.55165,126.92915,0.29631165
2015,9,412,서대문,37.57047,126.94078,0.27107915
2015,9,413,광진,37.53344,127.08601,0.19714227
2015,9,414,성북,37.61134,126.99981,0.122033425
2015,9,415,용산,37.51955,126.97629,0.14918143
2015,9,416,은평,37.64647,126.94273,0.13287066
2015,9,417,금천,37.46551,126.90016,0.14174812
2015,9,418,한강,37.52489,126.93904,0.03968791
2015,9,419,중구,37.55236,126.98736,0.20820603
2015,9,421,성동,37.54721,127.03885,0.08607616
2015,9,422,북악산,37.60344,126.98437,0.17226702
2015,9,423,구로,37.49328,126.82629,0.16503938
2015,9,424,강북,37.63801,127.00981,0.17660263
2015,9,425,남현,37.46347,126.98154,0.24789828
2015,9,509,관악,37.45284,126.95015,0.21820737
2015,9,510,영등포,37.52706,126.90705,0.15378164
2015,9,889,현충원,37.50036,126.97652,0.24920213
2019,5,400,강남,37.4982,127.08162,0.20501336
2019,5,401,서초,37.48462,127.02601,0.22733623
2019,5,402,강동,37.55556,127.14498,0.16037753
2019,5,403,송파,37.51151,127.0967,0.10562935
2019,5,404,강서,37.5739,126.82953,0.13684587
2019,5,405,양천,37.52823,126.87937,0.11884234
2019,5,406,도봉,37.66557,127.03042,0.35881796
2019,5,407,노원,37.62186,127.09192,0.17256163
2019,5,408,동대문,37.58463,127.06036,0.15276578
2019,5,409,중랑,37.58551,127.08682,0.13157135
2019,5,410,기상청,37.4933,126.91746,0.17244433
2019,5,411,마포,37.55165,126.92915,0.20776312
2019,5,412,서대문,37.57047,126.94078,0.28934836
2019,5,413,광진,37.53344,127.08601,0.24783872
2019,5,414,성북,37.61134,126.99981,0.12800807
2019,5,415,용산,37.51955,126.97629,0.25846753
2019,5,416,은평,37.64647,126.94273,0.102857344
2019,5,417,금천,37.46551,126.90016,0.13011013
2019,5,418,한강,37.52489,126.93904,0.059946008
2019,5,419,중구,37.55236,126.98736,0.25593796
2019,5,421,성동,37.54721,127.03885,0.1519944
2019,5,422,북악산,37.60344,126.98437,0.17755401
2019,5,423,구로,37.49328,126.82629,0.15447468
2019,5,424,강북,37.63801,127.00981,0.24184486
2019,5,425,남현,37.46347,126.98154,0.2635169
2019,5,509,관악,37.45284,126.95015,0.24000776
2019,5,510,영등포,37.52706,126.90705,0.16241327
2019,5,889,현충원,37.50036,126.97652,0.272784
2024,5,400,강남,37.4982,127.08162,0.20022868
2024,5,401,서초,37.48462,127.02601,0.27486646
2024,5,402,강동,37.55556,127.14498,0.15441567
2024,5,403,송파,37.51151,127.0967,0.11038035
2024,5,404,강서,37.5739,126.82953,0.108170636
2024,5,405,양천,37.52823,126.87937,0.16104199
2024,5,406,도봉,37.66557,127.03042,0.29800028
2024,5,407,노원,37.62186,127.09192,0.1891138
2024,5,408,동대문,37.58463,127.06036,0.1400206
2024,5,409,중랑,37.58551,127.08682,0.11136476
2024,5,410,기상청,37.4933,126.91746,0.18837816
2024,5,411,마포,37.55165,126.92915,0.3059423
2024,5,412,서대문,37.57047,126.94078,0.32310316
2024,5,413,광진,37.53344,127.08601,0.19865762
2024,5,414,성북,37.61134,126.99981,0.14555228
2024,5,415,용산,37.51955,126.97629,0.26645282
2024,5,416,은평,37.64647,126.94273,0.15914863
2024,5,417,금천,37.46551,126.90016,0.13063931
2024,5,418,한강,37.52489,126.93904,0.03255479
2024,5,419,중구,37.55236,126.98736,0.29083315
2024,5,421,성동,37.54721,127.03885,0.16745079
2024,5,422,북악산,37.60344,126.98437,0.16931053
2024,5,423,구로,37.49328,126.82629,0.21248579
2024,5,424,강북,37.63801,127.00981,0.25266775
2024,5,425,남현,37.46347,126.98154,0.27744147
2024,5,509,관악,37.45284,126.95015,0.22636323
2024,5,510,영등포,37.52706,126.90705,0.13543124
2024,5,889,현충원,37.50036,126.97652,0.23849857
2017,88,400,강남,37.4982,127.08162,0.05627529
2017,88,401,서초,37.48462,127.02601,0.06994575
2017,88,402,강동,37.55556,127.14498,0.07390231
2017,88,403,송파,37.51151,127.0967,0.03257804
2017,88,404,강서,37.5739,126.82953,0.041865647
2017,88,405,양천,37.52823,126.87937,0.020857371
2017,88,406,도봉,37.66557,127.03042,0.067617744
2017,88,407,노원,37.62186,127.09192,0.061340526
2017,88,408,동대문,37.58463,127.06036,0.037561793
2017,88,409,중랑,37.58551,127.08682,0.021899128
2017,88,410,기상청,37.4933,126.91746,0.042622693
2017,88,411,마포,37.55165,126.92915,0.09967383
2017,88,412,서대문,37.57047,126.94078,0.09374714
2017,88,413,광진,37.53344,127.08601,0.08863702
2017,88,414,성북,37.61134,126.99981,0.044816446
2017,88,415,용산,37.51955,126.97629,0.050205033
2017,88,416,은평,37.64647,126.94273,0.026342988
2017,88,417,금천,37.46551,126.90016,0.03618516
2017,88,418,한강,37.52489,126.93904,0.009413861
2017,88,419,중구,37.55236,126.98736,0.052905593
2017,88,421,성동,37.54721,127.03885,0.029807813
2017,88,422,북악산,37.60344,126.98437,0.06631577
2017,88,423,구로,37.49328,126.82629,0.04511613
2017,88,424,강북,37.63801,127.00981,0.050246242
2017,88,425,남현,37.46347,126.98154,0.0624436
2017,88,509,관악,37.45284,126.95015,0.0691257
2017,88,510,영등포,37.52706,126.90705,0.05327288
2017,88,889,현충원,37.50036,126.97652,0.09671659
2020,3,400,강남,37.4982,127.08162,0.13481288
2020,3,401,서초,37.48462,127.02601,0.12357122
2020,3,402,강동,37.55556,127.14498,0.053873572
2020,3,403,송파,37.51151,127.0967,0.08324799
2020,3,404,강서,37.5739,126.82953,0.11071766
2020,3,405,양천,37.52823,126.87937,0.11276276
2020,3,406,도봉,37.66557,127.03042,0.104371235
2020,3,407,노원,37.62186,127.09192,0.09372037
2020,3,408,동대문,37.58463,127.06036,0.06920415
2020,3,409,중랑,37.58551,127.08682,0.073539004
2020,3,410,기상청,37.4933,126.91746,0.093956366
2020,3,411,마포,37.55165,126.92915,0.12211495
2020,3,412,서대문,37.57047,126.94078,0.17295597
2020,3,413,광진,37.53344,127.08601,0.102742456
2020,3,414,성북,37.61134,126.99981,0.051675677
2020,3,415,용산,37.51955,126.97629,0.08730677
2020,3,416,은평,37.64647,126.94273,0.091464914
2020,3,417,금천,37.46551,126.90016,0.10256009
2020,3,418,한강,37.52489,126.93904,0.023591088
2020,3,419,중구,37.55236,126.98736,0.058955222
2020,3,421,성동,37.54721,127.03885,0.03989704
2020,3,422,북악산,37.60344,126.98437,0.06475796
2020,3,423,구로,37.49328,126.82629,0.08783017
2020,3,424,강북,37.63801,127.00981,0.095714025
2020,3,425,남현,37.46347,126.98154,0.12888019
2020,3,509,관악,37.45284,126.95015,0.10503835
2020,3,510,영등포,37.52706,126.90705,0.098944254
2020,3,889,현충원,37.50036,126.97652,0.107337065
2022,1,400,강남,37.4982,127.08162,0.114449374
2022,1,401,서초,37.48462,127.02601,0.11776544
2022,1,402,강동,37.55556,127.14498,0.08099675
2022,1,403,송파,37.51151,127.0967,0.033584327
2022,1,404,강서,37.5739,126.82953,0.05149365
2022,1,405,양천,37.52823,126.87937,0.076838106
2022,1,406,도봉,37.66557,127.03042,0.1067006
2022,1,407,노원,37.62186,127.09192,0.119365744
2022,1,408,동대문,37.58463,127.06036,0.07339517
2022,1,409,중랑,37.58551,127.08682,0.039124865
2022,1,410,기상청,37.4933,126.91746,0.055116378
2022,1,411,마포,37.55165,126.92915,0.11095842
2022,1,412,서대문,37.57047,126.94078,0.1640308
2022,1,413,광진,37.53344,127.08601,0.0945192
2022,1,414,성북,37.61134,126.99981,0.059620745
2022,1,415,용산,37.51955,126.97629,0.09751074
2022,1,416,은평,37.64647,126.94273,0.07756563
2022,1,417,금천,37.46551,126.90016,0.100087136
2022,1,418,한강,37.52489,126.93904,0.020578286
2022,1,419,중구,37.55236,126.98736,0.023383548
2022,1,421,성동,37.54721,127.03885,0.050940365
2022,1,422,북악산,37.60344,126.98437,0.056829363
2022,1,423,구로,37.49328,126.82629,0.0938959
2022,1,424,강북,37.63801,127.00981,0.061230607
2022,1,425,남현,37.46347,126.98154,0.14100884
2022,1,509,관악,37.45284,126.95015,0.09903483
2022,1,510,영등포,37.52706,126.90705,0.10661415
2022,1,889,현충원,37.50036,126.97652,0.10058672
2019,6,400,강남,37.4982,127.08162,0.1799069
2019,6,401,서초,37.48462,127.02601,0.20377137
2019,6,402,강동,37.55556,127.14498,0.15876092
2019,6,403,송파,37.51151,127.0967,0.1169403
2019,6,404,강서,37.5739,126.82953,0.14057672
2019,6,405,양천,37.52823,126.87937,0.12668933
2019,6,406,도봉,37.66557,127.03042,0.30756232
2019,6,407,노원,37.62186,127.09192,0.20540488
2019,6,408,동대문,37.58463,127.06036,0.1607306
2019,6,409,중랑,37.58551,127.08682,0.14232782
2019,6,410,기상청,37.4933,126.91746,0.21197857
2019,6,411,마포,37.55165,126.92915,0.27990946
2019,6,412,서대문,37.57047,126.94078,0.33215284
2019,6,413,광진,37.53344,127.08601,0.2622474
2019,6,414,성북,37.61134,126.99981,0.13522638
2019,6,415,용산,37.51955,126.97629,0.2252239
2019,6,416,은평,37.64647,126.94273,0.1375354
2019,6,417,금천,37.46551,126.90016,0.1584937
2019,6,418,한강,37.52489,126.93904,0.04371248
2019,6,419,중구,37.55236,126.98736,0.3243592
2019,6,421,성동,37.54721,127.03885,0.13430688
2019,6,422,북악산,37.60344,126.98437,0.17957048
2019,6,423,구로,37.49328,126.82629,0.18511635
2019,6,424,강북,37.63801,127.00981,0.30362016
2019,6,425,남현,37.46347,126.98154,0.08818547
2019,6,509,관악,37.45284,126.95015,0.23142491
2019,6,510,영등포,37.52706,126.90705,0.15025404
2019,6,889,현충원,37.50036,126.97652,0.2682089
2020,2,400,강남,37.4982,127.08162,0.109922096
2020,2,401,서초,37.48462,127.02601,0.09369042
2020,2,402,강동,37.55556,127.14498,0.06385669
2020,2,403,송파,37.51151,127.0967,0.05045018
2020,2,404,강서,37.5739,126.82953,0.08628181
2020,2,405,양천,37.52823,126.87937,0.088136196
2020,2,406,도봉,37.66557,127.03042,0.09102882
2020,2,407,노원,37.62186,127.09192,0.08288498
2020,2,408,동대문,37.58463,127.06036,0.06749344
2020,2,409,중랑,37.58551,127.08682,0.055322222
2020,2,410,기상청,37.4933,126.91746,0.06888107
2020,2,411,마포,37.55165,126.92915,0.09030539
2020,2,412,서대문,37.57047,126.94078,0.15415342
2020,2,413,광진,37.53344,127.08601,0.08716492
2020,2,414,성북,37.61134,126.99981,0.06721881
2020,2,415,용산,37.51955,126.97629,0.08613625
2020,2,416,은평,37.64647,126.94273,0.09704051
2020,2,417,금천,37.46551,126.90016,0.09649055
2020,2,418,한강,37.52489,126.93904,0.031563517
2020,2,419,중구,37.55236,126.98736,0.013574193
2020,2,421,성동,37.54721,127.03885,0.046798475
2020,2,422,북악산,37.60344,126.98437,0.066039376
2020,2,423,구로,37.49328,126.82629,0.08122221
2020,2,424,강북,37.63801,127.00981,0.072897196
2020,2,425,남현,37.46347,126.98154,0.11023871
2020,2,509,관악,37.45284,126.95015,0.099744245
2020,2,510,영등포,37.52706,126.90705,0.0948976
2020,2,889,현충원,37.50036,126.97652,0.09501966
2013,12,400,강남,37.4982,127.08162,0.07325176
2013,12,401,서초,37.48462,127.02601,0.09081931
2013,12,402,강동,37.55556,127.14498,0.06260216
2013,12,403,송파,37.51151,127.0967,0.017161954
2013,12,404,강서,37.5739,126.82953,0.08515513
2013,12,405,양천,37.52823,126.87937,0.056157276
2013,12,406,도봉,37.66557,127.03042,0.06298628
2013,12,407,노원,37.62186,127.09192,0.057310004
2013,12,408,동대문,37.58463,127.06036,0.053032316
2013,12,409,중랑,37.58551,127.08682,0.022371065
2013,12,410,기상청,37.4933,126.91746,0.028328728
2013,12,411,마포,37.55165,126.92915,0.07179352
2013,12,412,서대문,37.57047,126.94078,0.14282152
2013,12,413,광진,37.53344,127.08601,0.05654175
2013,12,414,성북,37.61134,126.99981,0.07931713
2013,12,415,용산,37.51955,126.97629,0.07039477
2013,12,416,은평,37.64647,126.94273,0.05098508
2013,12,417,금천,37.46551,126.90016,0.08258434
2013,12,418,한강,37.52489,126.93904,0.02663568
2013,12,419,중구,37.55236,126.98736,0.008788873
2013,12,421,성동,37.54721,127.03885,0.012968242
2013,12,422,북악산,37.60344,126.98437,0.048605744
2013,12,423,구로,37.49328,126.82629,0.06534021
2013,12,424,강북,37.63801,127.00981,0.044488188
2013,12,425,남현,37.46347,126.98154,0.121015556
2013,12,509,관악,37.45284,126.95015,0.08157907
2013,12,510,영등포,37.52706,126.90705,0.08253593
2013,12,889,현충원,37.50036,126.97652,0.07736078
2024,6,400,강남,37.4982,127.08162,0.20557322
2024,6,401,서초,37.48462,127.02601,0.20255972
2024,6,402,강동,37.55556,127.14498,0.16441572
2024,6,403,송파,37.51151,127.0967,0.11753298
2024,6,404,강서,37.5739,126.82953,0.12404107
2024,6,405,양천,37.52823,126.87937,0.17128368
2024,6,406,도봉,37.66557,127.03042,0.35058525
2024,6,407,노원,37.62186,127.09192,0.220164
2024,6,408,동대문,37.58463,127.06036,0.17119235
2024,6,409,중랑,37.58551,127.08682,0.10889779
2024,6,410,기상청,37.4933,126.91746,0.21401735
2024,6,411,마포,37.55165,126.92915,0.29527852
2024,6,412,서대문,37.57047,126.94078,0.37880734
2024,6,413,광진,37.53344,127.08601,0.27777967
2024,6,414,성북,37.61134,126.99981,0.15058793
2024,6,415,용산,37.51955,126.97629,0.2413648
2024,6,416,은평,37.64647,126.94273,0.12448099
2024,6,417,금천,37.46551,126.90016,0.14245574
2024,6,418,한강,37.52489,126.93904,0.025462875
2024,6,419,중구,37.55236,126.98736,0.33225515
2024,6,421,성동,37.54721,127.03885,0.17094749
2024,6,422,북악산,37.60344,126.98437,0.0046995864
2024,6,423,구로,37.49328,126.82629,0.19793509
2024,6,424,강북,37.63801,127.00981,0.33884704
2024,6,425,남현,37.46347,126.98154,0.28714803
2024,6,509,관악,37.45284,126.95015,0.2381693
2024,6,510,영등포,37.52706,126.90705,0.14763802
2024,6,889,현충원,37.50036,126.97652,0.3083608
2013,9,400,강남,37.4982,127.08162,0.17998122
2013,9,401,서초,37.48462,127.02601,0.2434708
2013,9,402,강동,37.55556,127.14498,0.1540445
2013,9,403,송파,37.51151,127.0967,0.083978094
2013,9,404,강서,37.5739,126.82953,0.14484575
2013,9,405,양천,37.52823,126.87937,0.115826055
2013,9,406,도봉,37.66557,127.03042,0.25746402
2013,9,407,노원,37.62186,127.09192,0.24637388
2013,9,408,동대문,37.58463,127.06036,0.11984565
2013,9,409,중랑,37.58551,127.08682,0.085735165
2013,9,410,기상청,37.4933,126.91746,0.14998233
2013,9,411,마포,37.55165,126.92915,0.31381044
2013,9,412,서대문,37.57047,126.94078,0.2710356
2013,9,413,광진,37.53344,127.08601,0.2217217
2013,9,414,성북,37.61134,126.99981,0.12576321
2013,9,415,용산,37.51955,126.97629,0.1590909
2013,9,416,은평,37.64647,126.94273,0.102894634
2013,9,417,금천,37.46551,126.90016,0.1327041
2013,9,418,한강,37.52489,126.93904,0.019471541
2013,9,419,중구,37.55236,126.98736,0.22424348
2013,9,421,성동,37.54721,127.03885,0.09582209
2013,9,422,북악산,37.60344,126.98437,0.16365036
2013,9,423,구로,37.49328,126.82629,0.14756826
2013,9,424,강북,37.63801,127.00981,0.16437922
2013,9,425,남현,37.46347,126.98154,0.25346214
2013,9,509,관악,37.45284,126.95015,0.21155925
2013,9,510,영등포,37.52706,126.90705,0.15393814
2013,9,889,현충원,37.50036,126.97652,0.30086157
2019,2,400,강남,37.4982,127.08162,0.10502626
2019,2,401,서초,37.48462,127.02601,0.08422487
2019,2,402,강동,37.55556,127.14498,0.06457027
2019,2,403,송파,37.51151,127.0967,0.04469223
2019,2,404,강서,37.5739,126.82953,0.09364727
2019,2,405,양천,37.52823,126.87937,0.07764908
2019,2,406,도봉,37.66557,127.03042,0.10569367
2019,2,407,노원,37.62186,127.09192,0.08600578
2019,2,408,동대문,37.58463,127.06036,0.06711888
2019,2,409,중랑,37.58551,127.08682,0.04131054
2019,2,410,기상청,37.4933,126.91746,0.058798913
2019,2,411,마포,37.55165,126.92915,0.08033808
2019,2,412,서대문,37.57047,126.94078,0.13095608
2019,2,413,광진,37.53344,127.08601,0.07670552
2019,2,414,성북,37.61134,126.99981,0.063006066
2019,2,415,용산,37.51955,126.97629,0.07890238
2019,2,416,은평,37.64647,126.94273,0.09270438
2019,2,417,금천,37.46551,126.90016,0.08767245
2019,2,418,한강,37.52489,126.93904,0.02584
2019,2,419,중구,37.55236,126.98736,0.027497709
2019,2,421,성동,37.54721,127.03885,0.039140377
2019,2,422,북악산,37.60344,126.98437,0.056048896
2019,2,423,구로,37.49328,126.82629,0.07486631
2019,2,424,강북,37.63801,127.00981,0.07719422
2019,2,425,남현,37.46347,126.98154,0.11750361
2019,2,509,관악,37.45284,126.95015,0.09626443
2019,2,510,영등포,37.52706,126.90705,0.08683743
2019,2,889,현충원,37.50036,126.97652,0.08827669
2022,4,400,강남,37.4982,127.08162,0.11908165
2022,4,401,서초,37.48462,127.02601,0.14705524
2022,4,402,강동,37.55556,127.14498,0.13755222
2022,4,403,송파,37.51151,127.0967,0.08370446
2022,4,404,강서,37.5739,126.82953,0.09680377
2022,4,405,양천,37.52823,126.87937,0.100527704
2022,4,406,도봉,37.66557,127.03042,0.09865438
2022,4,407,노원,37.62186,127.09192,0.112576686
2022,4,408,동대문,37.58463,127.06036,0.08357718
2022,4,409,중랑,37.58551,127.08682,0.09238031
2022,4,410,기상청,37.4933,126.91746,0.094929926
2022,4,411,마포,37.55165,126.92915,0.14316577
2022,4,412,서대문,37.57047,126.94078,0.17091295
2022,4,413,광진,37.53344,127.08601,0.13510557
2022,4,414,성북,37.61134,126.99981,0.051378265
2022,4,415,용산,37.51955,126.97629,0.09792234
2022,4,416,은평,37.64647,126.94273,0.08756383
2022,4,417,금천,37.46551,126.90016,0.10501218
2022,4,418,한강,37.52489,126.93904,0.014141248
2022,4,419,중구,37.55236,126.98736,0.074977756
2022,4,421,성동,37.54721,127.03885,0.08151142
2022,4,422,북악산,37.60344,126.98437,0.080753244
2022,4,423,구로,37.49328,126.82629,0.09144566
2022,4,424,강북,37.63801,127.00981,0.093835816
2022,4,425,남현,37.46347,126.98154,0.14957628
2022,4,509,관악,37.45284,126.95015,0.1033999
2022,4,510,영등포,37.52706,126.90705,0.09772742
2022,4,889,현충원,37.50036,126.97652,0.11049556
2022,5,400,강남,37.4982,127.08162,0.19403046
2022,5,401,서초,37.48462,127.02601,0.22866577
2022,5,402,강동,37.55556,127.14498,0.16111356
2022,5,403,송파,37.51151,127.0967,0.11872972
2022,5,404,강서,37.5739,126.82953,0.14988449
2022,5,405,양천,37.52823,126.87937,0.11256625
2022,5,406,도봉,37.66557,127.03042,0.27602684
2022,5,407,노원,37.62186,127.09192,0.20037065
2022,5,408,동대문,37.58463,127.06036,0.14428514
2022,5,409,중랑,37.58551,127.08682,0.11453907
2022,5,410,기상청,37.4933,126.91746,0.20559856
2022,5,411,마포,37.55165,126.92915,0.25070125
2022,5,412,서대문,37.57047,126.94078,0.29431468
2022,5,413,광진,37.53344,127.08601,0.2370057
2022,5,414,성북,37.61134,126.99981,0.12120434
2022,5,415,용산,37.51955,126.97629,0.21732825
2022,5,416,은평,37.64647,126.94273,0.14555697
2022,5,417,금천,37.46551,126.90016,0.1331702
2022,5,418,한강,37.52489,126.93904,0.043829642
2022,5,419,중구,37.55236,126.98736,0.28849775
2022,5,421,성동,37.54721,127.03885,0.17103721
2022,5,422,북악산,37.60344,126.98437,0.16794498
2022,5,423,구로,37.49328,126.82629,0.19609042
2022,5,424,강북,37.63801,127.00981,0.2675178
2022,5,425,남현,37.46347,126.98154,0.26541042
2022,5,509,관악,37.45284,126.95015,0.22849333
2022,5,510,영등포,37.52706,126.90705,0.13986629
2022,5,889,현충원,37.50036,126.97652,0.25843295
2024,1,400,강남,37.4982,127.08162,0.11956107
2024,1,401,서초,37.48462,127.02601,0.12107736
2024,1,402,강동,37.55556,127.14498,0.085268535
2024,1,403,송파,37.51151,127.0967,0.049331103
2024,1,404,강서,37.5739,126.82953,0.058103696
2024,1,405,양천,37.52823,126.87937,0.11669208
2024,1,406,도봉,37.66557,127.03042,0.08954251
2024,1,407,노원,37.62186,127.09192,0.07971015
2024,1,408,동대문,37.58463,127.06036,0.07810061
2024,1,409,중랑,37.58551,127.08682,0.04776441
2024,1,410,기상청,37.4933,126.91746,0.06790429
2024,1,411,마포,37.55165,126.92915,0.054771587
2024,1,412,서대문,37.57047,126.94078,0.12264498
2024,1,413,광진,37.53344,127.08601,0.09587458
2024,1,414,성북,37.61134,126.99981,0.08929664
2024,1,415,용산,37.51955,126.97629,0.07483331
2024,1,416,은평,37.64647,126.94273,0.07632831
2024,1,417,금천,37.46551,126.90016,0.1010889
2024,1,418,한강,37.52489,126.93904,0.02938549
2024,1,419,중구,37.55236,126.98736,0.031112865
